Ticker,Date,Price
BTC,3/4/19,3786.93
BTC,3/5/19,3700.02
BTC,3/6/19,3844.59
BTC,3/7/19,3851.89
BTC,3/8/19,3857.04
BTC,3/9/19,3842.62
BTC,3/10/19,3917.00
BTC,3/11/19,3900.93
BTC,3/12/19,3849.67
BTC,3/13/19,3860.00
BTC,3/14/19,3851.02
BTC,3/15/19,3853.95
BTC,3/16/19,3902.80
BTC,3/17/19,3990.00
BTC,3/18/19,3967.01
BTC,3/19/19,3969.68
BTC,3/20/19,4000.85
BTC,3/21/19,4032.68
BTC,3/22/19,3972.76
BTC,3/23/19,3983.77
BTC,3/24/19,3982.45
BTC,3/25/19,3969.52
BTC,3/26/19,3907.54
BTC,3/27/19,3922.41
BTC,3/28/19,4026.54
BTC,3/29/19,4011.98
BTC,3/30/19,4091.01
BTC,3/31/19,4094.14
BTC,4/1/19,4095.00
BTC,4/2/19,4137.01
BTC,4/3/19,4901.92
BTC,4/4/19,4975.13
BTC,4/5/19,4907.92
BTC,4/6/19,5040.95
BTC,4/7/19,5049.18
BTC,4/8/19,5194.76
BTC,4/9/19,5287.00
BTC,4/10/19,5187.21
BTC,4/11/19,5322.02
BTC,4/12/19,5040.11
BTC,4/13/19,5078.19
BTC,4/14/19,5065.02
BTC,4/15/19,5163.81
BTC,4/16/19,5029.99
BTC,4/17/19,5201.21
BTC,4/18/19,5227.00
BTC,4/19/19,5280.50
BTC,4/20/19,5290.37
BTC,4/21/19,5319.90
BTC,4/22/19,5297.64
BTC,4/23/19,5387.60
BTC,4/24/19,5532.75
BTC,4/25/19,5440.59
BTC,4/26/19,5134.82
BTC,4/27/19,5159.50
BTC,4/28/19,5171.90
BTC,4/29/19,5155.00
BTC,4/30/19,5148.25
BTC,5/1/19,5265.61
BTC,5/2/19,5321.15
BTC,5/3/19,5363.00
BTC,5/4/19,5657.41
BTC,5/5/19,5770.01
BTC,5/6/19,5715.86
BTC,5/7/19,5687.90
BTC,5/8/19,5656.26
BTC,5/9/19,5947.00
BTC,5/10/19,6153.09
BTC,5/11/19,6342.98
BTC,5/12/19,7215.02
BTC,5/13/19,6979.24
BTC,5/14/19,7822.88
BTC,5/15/19,7990.92
BTC,5/16/19,8203.33
BTC,5/17/19,7881.39
BTC,5/18/19,7363.85
BTC,5/19/19,7252.58
BTC,5/20/19,8199.53
BTC,5/21/19,7998.94
BTC,5/22/19,7951.69
BTC,5/23/19,7622.25
BTC,5/24/19,7878.16
BTC,5/25/19,8001.69
BTC,5/26/19,8063.68
BTC,5/27/19,8732.34
BTC,5/28/19,8772.29
BTC,5/29/19,8715.36
BTC,5/30/19,8662.44
BTC,5/31/19,8279.69
BTC,6/1/19,8554.06
BTC,6/2/19,8550.00
BTC,6/3/19,8742.48
BTC,6/4/19,8104.95
BTC,6/5/19,7671.07
BTC,6/6/19,7787.36
BTC,6/7/19,7805.00
BTC,6/8/19,7998.13
BTC,6/9/19,7930.14
BTC,6/10/19,7635.05
BTC,6/11/19,8015.70
BTC,6/12/19,7913.64
BTC,6/13/19,8176.03
BTC,6/14/19,8239.04
BTC,6/15/19,8697.45
BTC,6/16/19,8856.13
BTC,6/17/19,8975.78
BTC,6/18/19,9359.48
BTC,6/19/19,9078.48
BTC,6/20/19,9277.55
BTC,6/21/19,9531.21
BTC,6/22/19,10080.00
BTC,6/23/19,10666.87
BTC,6/24/19,10833.00
BTC,6/25/19,11030.80
BTC,6/26/19,11754.25
BTC,6/27/19,12927.44
BTC,6/28/19,11159.29
BTC,6/29/19,12360.42
BTC,6/30/19,11869.84
BTC,7/1/19,10761.26
BTC,7/2/19,10578.23
BTC,7/3/19,10829.19
BTC,7/4/19,12064.26
BTC,7/5/19,11137.87
BTC,7/6/19,10980.09
BTC,7/7/19,11084.31
BTC,7/8/19,11474.44
BTC,7/9/19,12293.39
BTC,7/10/19,12572.12
BTC,7/11/19,12097.93
BTC,7/12/19,11348.56
BTC,7/13/19,11797.53
BTC,7/14/19,11370.06
BTC,7/15/19,10190.91
BTC,7/16/19,10856.41
BTC,7/17/19,9429.80
BTC,7/18/19,9696.39
BTC,7/19/19,10652.76
BTC,7/20/19,10536.92
BTC,7/21/19,10761.03
BTC,7/22/19,10590.71
BTC,7/23/19,10324.13
BTC,7/24/19,9848.90
BTC,7/25/19,9734.58
BTC,7/26/19,9880.86
BTC,7/27/19,9843.00
BTC,7/28/19,9469.37
BTC,7/29/19,9533.00
BTC,7/30/19,9499.21
BTC,7/31/19,9570.01
BTC,8/1/19,10089.97
BTC,8/2/19,10404.41
BTC,8/3/19,10533.62
BTC,8/4/19,10822.09
BTC,8/5/19,10977.98
BTC,8/6/19,11811.75
BTC,8/7/19,11465.49
BTC,8/8/19,11983.41
BTC,8/9/19,12040.00
BTC,8/10/19,11860.62
BTC,8/11/19,11280.95
BTC,8/12/19,11555.55
BTC,8/13/19,11389.25
BTC,8/14/19,10859.97
BTC,8/15/19,10021.13
BTC,8/16/19,10300.01
BTC,8/17/19,10352.78
BTC,8/18/19,10217.99
BTC,8/19/19,10315.48
BTC,8/20/19,10953.00
BTC,8/21/19,10768.49
BTC,8/22/19,10133.34
BTC,8/23/19,10105.61
BTC,8/24/19,10413.45
BTC,8/25/19,10148.00
BTC,8/26/19,10140.90
BTC,8/27/19,10379.87
BTC,8/28/19,10171.95
BTC,8/29/19,9717.03
BTC,8/30/19,9494.80
BTC,8/31/19,9582.42
BTC,9/1/19,9600.86
BTC,9/2/19,9766.62
BTC,9/3/19,10381.26
BTC,9/4/19,10628.48
BTC,9/5/19,10581.84
BTC,9/6/19,10574.28
BTC,9/7/19,10304.52
BTC,9/8/19,10484.37
BTC,9/9/19,10401.13
BTC,9/10/19,10310.01
BTC,9/11/19,10093.00
BTC,9/12/19,10158.81
BTC,9/13/19,10423.85
BTC,9/14/19,10365.94
BTC,9/15/19,10360.01
BTC,9/16/19,10303.66
BTC,9/17/19,10246.91
BTC,9/18/19,10258.00
BTC,9/19/19,10156.22
BTC,9/20/19,10309.84
BTC,9/21/19,10168.85
BTC,9/22/19,9973.99
BTC,9/23/19,10051.15
BTC,9/24/19,9693.74
BTC,9/25/19,8530.01
BTC,9/26/19,8438.35
BTC,9/27/19,8060.00
BTC,9/28/19,8193.99
BTC,9/29/19,8217.47
BTC,9/30/19,8054.09
BTC,10/1/19,8304.95
BTC,10/2/19,8321.87
BTC,10/3/19,8419.95
BTC,10/4/19,8241.35
BTC,10/5/19,8156.68
BTC,10/6/19,8176.18
BTC,10/7/19,7859.79
BTC,10/8/19,8208.99
BTC,10/9/19,8180.00
BTC,10/10/19,8590.01
BTC,10/11/19,8587.49
BTC,10/12/19,8261.46
BTC,10/13/19,8309.03
BTC,10/14/19,8282.96
BTC,10/15/19,8355.00
BTC,10/16/19,8162.44
BTC,10/17/19,7995.81
BTC,10/18/19,8076.94
BTC,10/19/19,7954.15
BTC,10/20/19,7965.27
BTC,10/21/19,8235.94
BTC,10/22/19,8209.92
BTC,10/23/19,8024.00
BTC,10/24/19,7475.54
BTC,10/25/19,7430.87
BTC,10/26/19,8668.00
BTC,10/27/19,9259.98
BTC,10/28/19,9555.89
BTC,10/29/19,9225.06
BTC,10/30/19,9431.36
BTC,10/31/19,9164.45
BTC,11/1/19,9159.96
BTC,11/2/19,9253.09
BTC,11/3/19,9308.52
BTC,11/4/19,9206.52
BTC,11/5/19,9412.63
BTC,11/6/19,9322.09
BTC,11/7/19,9341.27
BTC,11/8/19,9198.85
BTC,11/9/19,8763.01
BTC,11/10/19,8807.89
BTC,11/11/19,9032.23
BTC,11/12/19,8721.53
BTC,11/13/19,8838.80
BTC,11/14/19,8784.61
BTC,11/15/19,8630.01
BTC,11/16/19,8457.48
BTC,11/17/19,8481.00
BTC,11/18/19,8501.01
BTC,11/19/19,8168.84
BTC,11/20/19,8123.36
BTC,11/21/19,8082.97
BTC,11/22/19,7616.48
BTC,11/23/19,7283.19
BTC,11/24/19,7344.00
BTC,11/25/19,6908.64
BTC,11/26/19,7127.01
BTC,11/27/19,7162.67
BTC,11/28/19,7524.73
BTC,11/29/19,7411.00
BTC,11/30/19,7759.99
BTC,12/1/19,7555.92
BTC,12/2/19,7405.33
BTC,12/3/19,7305.01
BTC,12/4/19,7302.94
BTC,12/5/19,7199.00
BTC,12/6/19,7393.55
BTC,12/7/19,7541.76
BTC,12/8/19,7502.20
BTC,12/9/19,7520.00
BTC,12/10/19,7337.51
BTC,12/11/19,7219.37
BTC,12/12/19,7298.50
BTC,12/13/19,7185.91
BTC,12/14/19,7249.90
BTC,12/15/19,7062.92
BTC,12/16/19,7111.00
BTC,12/17/19,6877.04
BTC,12/18/19,6616.62
BTC,12/19/19,7288.05
BTC,12/20/19,7149.13
BTC,12/21/19,7190.00
BTC,12/22/19,7143.01
BTC,12/23/19,7514.74
BTC,12/24/19,7310.79
BTC,12/25/19,7265.12
BTC,12/26/19,7192.12
BTC,12/27/19,7194.13
BTC,12/28/19,7245.83
BTC,12/29/19,7302.67
BTC,12/30/19,7384.57
BTC,12/31/19,7218.01
BTC,1/1/20,7165.72
BTC,1/2/20,7174.33
BTC,1/3/20,6945.02
BTC,1/4/20,7334.45
BTC,1/5/20,7348.63
BTC,1/6/20,7343.17
BTC,1/7/20,7764.63
BTC,1/8/20,8160.01
BTC,1/9/20,8048.67
BTC,1/10/20,7813.78
BTC,1/11/20,8198.09
BTC,1/12/20,8017.47
BTC,1/13/20,8195.81
BTC,1/14/20,8105.23
BTC,1/15/20,8812.58
BTC,1/16/20,8808.81
BTC,1/17/20,8714.77
BTC,1/18/20,8899.42
BTC,1/19/20,8908.95
BTC,1/20/20,8697.53
BTC,1/21/20,8628.89
BTC,1/22/20,8722.03
BTC,1/23/20,8665.00
BTC,1/24/20,8385.21
BTC,1/25/20,8427.58
BTC,1/26/20,8326.80
BTC,1/27/20,8595.00
BTC,1/28/20,8895.95
BTC,1/29/20,9439.83
BTC,1/30/20,9287.90
BTC,1/31/20,9502.71
BTC,2/1/20,9334.98
BTC,2/2/20,9380.18
BTC,2/3/20,9325.01
BTC,2/4/20,9280.49
BTC,2/5/20,9164.33
BTC,2/6/20,9613.91
BTC,2/7/20,9763.01
BTC,2/8/20,9807.92
BTC,2/9/20,9888.76
BTC,2/10/20,10199.00
BTC,2/11/20,9851.78
BTC,2/12/20,10270.01
BTC,2/13/20,10351.13
BTC,2/14/20,10236.49
BTC,2/15/20,10371.33
BTC,2/16/20,9911.22
BTC,2/17/20,9920.52
BTC,2/18/20,9700.00
BTC,2/19/20,10188.04
BTC,2/20/20,9593.48
BTC,2/21/20,9610.05
BTC,2/22/20,9695.66
BTC,2/23/20,9667.13
BTC,2/24/20,9965.00
BTC,2/25/20,9660.00
BTC,2/26/20,9304.99
BTC,2/27/20,8778.30
BTC,2/28/20,8814.90
BTC,2/29/20,8708.61
BTC,3/1/20,8523.33
BTC,3/2/20,8487.33
BTC,3/3/20,8927.45
BTC,3/4/20,8757.83
BTC,3/5/20,8759.99
BTC,3/6/20,9070.18
BTC,3/7/20,9158.51
BTC,3/8/20,8901.37
BTC,3/9/20,8037.73
BTC,3/10/20,7934.56
BTC,3/11/20,7894.68
BTC,3/12/20,7969.45
BTC,3/13/20,4857.10
BTC,3/14/20,5630.93
BTC,3/15/20,5161.16
BTC,3/16/20,5350.30
BTC,3/17/20,5039.95
BTC,3/18/20,5331.71
BTC,3/19/20,5413.88
BTC,3/20/20,6183.82
BTC,3/21/20,6210.47
BTC,3/22/20,6198.64
BTC,3/23/20,5678.20
BTC,3/24/20,6493.58
BTC,3/25/20,6766.00
BTC,3/26/20,6691.71
BTC,3/27/20,6760.00
BTC,3/28/20,6372.36
BTC,3/29/20,6279.96
BTC,3/30/20,5853.00
BTC,3/31/20,6406.40
BTC,4/1/20,6424.02
BTC,4/2/20,6666.11
BTC,4/3/20,6804.24
BTC,4/4/20,6741.99
BTC,4/5/20,6925.00
BTC,4/6/20,6773.28
BTC,4/7/20,7341.55
BTC,4/8/20,7200.01
BTC,4/9/20,7370.38
BTC,4/10/20,7293.23
BTC,4/11/20,6871.83
BTC,4/12/20,6889.78
BTC,4/13/20,6908.13
BTC,4/14/20,6860.51
BTC,4/15/20,6876.92
BTC,4/16/20,6623.62
BTC,4/17/20,7114.76
BTC,4/18/20,7021.00
BTC,4/19/20,7275.00
BTC,4/20/20,7130.70
BTC,4/21/20,6837.22
BTC,4/22/20,6853.67
BTC,4/23/20,7136.81
BTC,4/24/20,7491.50
BTC,4/25/20,7514.99
BTC,4/26/20,7547.61
BTC,4/27/20,7706.40
BTC,4/28/20,7794.74
BTC,4/29/20,7757.18
BTC,4/30/20,8794.99
BTC,5/1/20,8622.72
BTC,5/2/20,8829.42
BTC,5/3/20,8984.69
BTC,5/4/20,8907.85
BTC,5/5/20,8887.81
BTC,5/6/20,9028.78
BTC,5/7/20,9028.89
BTC,5/8/20,10000.37
BTC,5/9/20,9810.01
BTC,5/10/20,9559.98
BTC,5/11/20,8729.86
BTC,5/12/20,8534.85
BTC,5/13/20,8803.97
BTC,5/14/20,9320.85
BTC,5/15/20,9849.00
BTC,5/16/20,9312.10
BTC,5/17/20,9325.81
BTC,5/18/20,9677.45
BTC,5/19/20,9728.52
BTC,5/20/20,9783.57
BTC,5/21/20,9509.40
BTC,5/22/20,9059.32
BTC,5/23/20,9168.84
BTC,5/24/20,9181.09
BTC,5/25/20,8632.93
BTC,5/26/20,8900.00
BTC,5/27/20,8844.41
BTC,5/28/20,9208.53
BTC,5/29/20,9609.02
BTC,5/30/20,9423.85
BTC,5/31/20,9705.60
BTC,6/1/20,9417.42
BTC,6/2/20,10237.60
BTC,6/3/20,9521.53
BTC,6/4/20,9668.06
BTC,6/5/20,9791.96
BTC,6/6/20,9613.42
BTC,6/7/20,9670.28
BTC,6/8/20,9750.12
BTC,6/9/20,9781.51
BTC,6/10/20,9779.70
BTC,6/11/20,9894.35
BTC,6/12/20,9227.00
BTC,6/13/20,9464.71
BTC,6/14/20,9481.00
BTC,6/15/20,9328.63
BTC,6/16/20,9432.57
BTC,6/17/20,9526.25
BTC,6/18/20,9457.51
BTC,6/19/20,9376.14
BTC,6/20/20,9300.42
BTC,6/21/20,9355.74
BTC,6/22/20,9267.58
BTC,6/23/20,9690.67
BTC,6/24/20,9623.56
BTC,6/25/20,9285.94
BTC,6/26/20,9242.98
BTC,6/27/20,9155.42
BTC,6/28/20,9002.38
BTC,6/29/20,9113.23
BTC,6/30/20,9188.79
BTC,7/1/20,9135.91
BTC,7/2/20,9239.41
BTC,7/3/20,9091.98
BTC,7/4/20,9059.73
BTC,7/5/20,9138.51
BTC,7/6/20,9074.37
BTC,7/7/20,9343.31
BTC,7/8/20,9253.94
BTC,7/9/20,9446.62
BTC,7/10/20,9236.95
BTC,7/11/20,9303.04
BTC,7/12/20,9235.00
BTC,7/13/20,9303.38
BTC,7/14/20,9236.91
BTC,7/15/20,9256.94
BTC,7/16/20,9190.80
BTC,7/17/20,9130.93
BTC,7/18/20,9154.29
BTC,7/19/20,9175.83
BTC,7/20/20,9223.51
BTC,7/21/20,9161.05
BTC,7/22/20,9394.14
BTC,7/23/20,9536.20
BTC,7/24/20,9613.24
BTC,7/25/20,9551.21
BTC,7/26/20,9711.79
BTC,7/27/20,9941.00
BTC,7/28/20,11048.05
BTC,7/29/20,10934.22
BTC,7/30/20,11108.16
BTC,7/31/20,11115.99
BTC,8/1/20,11351.61
BTC,8/2/20,11810.07
BTC,8/3/20,10911.74
BTC,8/4/20,11233.16
BTC,8/5/20,11197.05
BTC,8/6/20,11756.75
BTC,8/7/20,11773.89
BTC,8/8/20,11606.52
BTC,8/9/20,11773.24
BTC,8/10/20,11688.25
BTC,8/11/20,11899.87
BTC,8/12/20,11388.88
BTC,8/13/20,11566.44
BTC,8/14/20,11795.95
BTC,8/15/20,11777.50
BTC,8/16/20,11860.02
BTC,8/17/20,11918.84
BTC,8/18/20,12303.98
BTC,8/19/20,11954.22
BTC,8/20/20,11758.87
BTC,8/21/20,11864.26
BTC,8/22/20,11529.99
BTC,8/23/20,11672.92
BTC,8/24/20,11650.01
BTC,8/25/20,11753.26
BTC,8/26/20,11324.92
BTC,8/27/20,11463.27
BTC,8/28/20,11330.56
BTC,8/29/20,11535.00
BTC,8/30/20,11463.87
BTC,8/31/20,11716.00
BTC,9/1/20,11655.00
BTC,9/2/20,11924.22
BTC,9/3/20,11395.49
BTC,9/4/20,10172.13
BTC,9/5/20,10511.81
BTC,9/6/20,10169.58
BTC,9/7/20,10258.67
BTC,9/8/20,10375.00
BTC,9/9/20,10126.41
BTC,9/10/20,10216.41
BTC,9/11/20,10344.24
BTC,9/12/20,10394.41
BTC,9/13/20,10446.52
BTC,9/14/20,10336.76
BTC,9/15/20,10678.41
BTC,9/16/20,10783.36
BTC,9/17/20,10957.06
BTC,9/18/20,10943.99
BTC,9/19/20,10937.50
BTC,9/20/20,11081.37
BTC,9/21/20,10920.94
BTC,9/22/20,10355.00
BTC,9/23/20,10531.13
BTC,9/24/20,10237.41
BTC,9/25/20,10740.00
BTC,9/26/20,10690.53
BTC,9/27/20,10730.00
BTC,9/28/20,10779.00
BTC,9/29/20,10694.90
BTC,9/30/20,10847.00
BTC,10/1/20,10779.63
BTC,10/2/20,10616.35
BTC,10/3/20,10573.12
BTC,10/4/20,10550.32
BTC,10/5/20,10670.01
BTC,10/6/20,10800.00
BTC,10/7/20,10601.20
BTC,10/8/20,10670.47
BTC,10/9/20,10932.44
BTC,10/10/20,11055.75
BTC,10/11/20,11299.52
BTC,10/12/20,11374.01
BTC,10/13/20,11535.46
BTC,10/14/20,11428.22
BTC,10/15/20,11427.70
BTC,10/16/20,11509.31
BTC,10/17/20,11328.27
BTC,10/18/20,11367.90
BTC,10/19/20,11514.20
BTC,10/20/20,11760.45
BTC,10/21/20,11900.01
BTC,10/22/20,12808.01
BTC,10/23/20,12988.20
BTC,10/24/20,12938.00
BTC,10/25/20,13126.34
BTC,10/26/20,13045.02
BTC,10/27/20,13061.28
BTC,10/28/20,13740.85
BTC,10/29/20,13281.06
BTC,10/30/20,13460.00
BTC,10/31/20,13571.51
BTC,11/1/20,13803.69
BTC,11/2/20,13771.70
BTC,11/3/20,13563.22
BTC,11/4/20,14034.35
BTC,11/5/20,14165.86
BTC,11/6/20,15608.06
BTC,11/7/20,15599.95
BTC,11/8/20,14834.09
BTC,11/9/20,15482.89
BTC,11/10/20,15342.10
BTC,11/11/20,15315.46
BTC,11/12/20,15705.79
BTC,11/13/20,16310.81
BTC,11/14/20,16339.60
BTC,11/15/20,16082.01
BTC,11/16/20,15970.00
BTC,11/17/20,16726.49
BTC,11/18/20,17679.86
BTC,11/19/20,17790.18
BTC,11/20/20,17821.92
BTC,11/21/20,18677.84
BTC,11/22/20,18721.21
BTC,11/23/20,18437.18
BTC,11/24/20,18384.82
BTC,11/25/20,19172.90
BTC,11/26/20,18717.24
BTC,11/27/20,17169.99
BTC,11/28/20,17155.43
BTC,11/29/20,17736.10
BTC,11/30/20,18201.47
BTC,12/1/20,19713.94
BTC,12/2/20,18778.18
BTC,12/3/20,19222.45
BTC,12/4/20,19446.43
BTC,12/5/20,18658.09
BTC,12/6/20,19158.96
BTC,12/7/20,19432.57
BTC,12/8/20,19177.08
BTC,12/9/20,18316.22
BTC,12/10/20,18556.42
BTC,12/11/20,18293.08
BTC,12/12/20,18023.57
BTC,12/13/20,18821.28
BTC,12/14/20,19166.65
BTC,12/15/20,19272.37
BTC,12/16/20,19443.19
BTC,12/17/20,21360.50
BTC,12/18/20,22826.37
BTC,12/19/20,23138.89
BTC,12/20/20,23850.00
BTC,12/21/20,23476.51
BTC,12/22/20,22729.40
BTC,12/23/20,23824.13
BTC,12/24/20,23226.18
BTC,12/25/20,23718.61
BTC,12/26/20,24704.71
BTC,12/27/20,26482.64
BTC,12/28/20,26086.19
BTC,12/29/20,27039.39
BTC,12/30/20,27366.35
BTC,12/31/20,28897.42
BTC,1/1/21,28990.08
BTC,1/2/21,29413.29
BTC,1/3/21,32222.88
BTC,1/4/21,33082.84
BTC,1/5/21,32020.22
BTC,1/6/21,34043.91
BTC,1/7/21,36859.26
BTC,1/8/21,39510.55
BTC,1/9/21,40642.15
BTC,1/10/21,40257.43
BTC,1/11/21,38273.88
BTC,1/12/21,35456.89
BTC,1/13/21,34035.53
BTC,1/14/21,37393.67
BTC,1/15/21,39123.05
BTC,1/16/21,36754.60
BTC,1/17/21,36004.80
